name,city,country,IATA,latitude,longitude,population
Manchester Airport,Manchester,United Kingdom,MAN,53.35369873046875,-2.2749500274658203,8330090
Mehamn Airport,Mehamn,Norway,MEH,71.02970123291,27.826700210571,14022
Mannheim-City Airport,Mannheim,Germany,MHG,49.473057,8.514167,200505
Mariehamn Airport,Mariehamn,Finland,MHQ,60.122200012207,19.898199081421,126842
Mosjøen Airport (Kjærstad),Mosjoen,Norway,MJF,65.783996582031,13.214900016785,26606
Mytilene International Airport,Mytilini,Greece,MJT,39.0567016602,26.5983009338,544226
San Javier Airport,Murcia,Spain,MJV,37.775001525878906,-0.8123890161514282,1367100
Malta International Airport,Malta,Malta,MLA,35.857498,14.4775,835119
Melilla Airport,Melilla,Spain,MLN,35.279800415,-2.9562599659,714973
Milos Airport,Milos,Greece,MLO,36.696899,24.4769,92495
Malatya Erhaç Airport,Malatya,Turkey,MLX,38.4352989197,38.0909996033,1772017
Durham Tees Valley Airport,Teesside,United Kingdom,MME,54.50920104980469,-1.4294099807739258,218109
Malmö Sturup Airport,Malmoe,Sweden,MMX,55.536305364,13.3761978149,602990
Molde Airport,Molde,Norway,MOL,62.744701385498,7.2624998092651,82078
Montpellier-Méditerranée Airport,Montpellier,France,MPL,43.57619857788086,3.96301007270813,877739
Mardin Airport,Mardin,Turkey,MQM,37.2233009338,40.6316986084,2362815
"Mo i Rana Airport, Røssvoll",Mo i Rana,Norway,MQN,66.363899230957,14.301400184631,23450
Marseille Provence Airport,Marseille,France,MRS,43.439271922,5.22142410278,2944480
Minsk National Airport,Minsk 2,Belarus,MSQ,53.882499694824,28.030700683594,5251849
Muş Airport,Mus,Turkey,MSR,38.74779891967773,41.66120147705078,1135592
Maastricht Aachen Airport,Maastricht,Netherlands,MST,50.911701,5.77014,627016
Munich Airport,Munich,Germany,MUC,48.353802,11.7861,7884876
Malpensa International Airport,Milano,Italy,MXP,45.6306,8.72811,6433889
Mora Airport,Mora,Sweden,MXX,60.957901,14.5114,130556
Amasya Merzifon Airport,Merzifon,Turkey,MZH,40.829399,35.521999,993471
Naples International Airport,Naples,Italy,NAP,40.886002,14.2908,3121255
